t,cmd_pitch,cmd_roll
4.015,-0.135974872318645,-0.00925054974350651
4.016,-0.137074048094679,-0.00929238067310085
4.017,-0.138162063208536,-0.00932957255266106
4.018,-0.139244837469756,-0.00936458601509704
4.019,-0.140327611730976,-0.00939959947753305
4.02,-0.141397111283605,-0.00942655537208894
4.021,-0.142464146879308,-0.00945201567824513
4.022,-0.143531101455929,-0.00947740560208898
4.023,-0.144585528889151,-0.00949191303638688
4.024,-0.145639956322373,-0.0095064204706848
4.025,-0.146692757091883,-0.00951900421256118
4.026,-0.147737582376423,-0.00952215614633019
4.027,-0.148782407660964,-0.00952530808009921
4.028,-0.149824876656751,-0.00952490792768915
4.029,-0.150862612939083,-0.0095173732481415
4.03,-0.151900349221415,-0.00950983856859385
4.031,-0.152935426955508,-0.00949784975626131
4.032,-0.153967796410343,-0.00948132349177255
4.033,-0.155000165865178,-0.00946479722728378
4.034,-0.156029489310487,-0.0094440348477208
4.035,-0.157057232012239,-0.00942107411271662
4.036,-0.158084974713992,-0.00939811337771245
4.037,-0.159108663629442,-0.00937245693788841
4.038,-0.16013147067915,-0.00934621407106448
4.039,-0.161154277728856,-0.00931997120424058
4.04,-0.162171874280864,-0.00929349713504947
4.041,-0.163189387764674,-0.00926701937992176
4.042,-0.164202075941676,-0.00924223977609289
4.043,-0.165213653791762,-0.00921785092526083
4.044,-0.166220438447551,-0.0091959618912236
4.045,-0.167224545257132,-0.00917546944670673
4.046,-0.168224314553014,-0.00915752571552151
4.047,-0.169219196553448,-0.0091424537481916
4.048,-0.170210761326997,-0.00912934718625985
4.049,-0.171194542685415,-0.00912085217688199
4.05,-0.172176667071177,-0.00911328884568015
4.051,-0.173147448798773,-0.00911210323413823
4.052,-0.174118230526369,-0.00911091762259631
4.053,-0.175074836384209,-0.00911698990195955
4.054,-0.176030791255965,-0.00912339547910725
4.055,-0.176973805067224,-0.00913562738121076
4.056,-0.177913268738514,-0.00914945762752405
4.057,-0.178841749082109,-0.00916748212150888
4.058,-0.179763305823399,-0.0091881505594472
4.059,-0.180676463541054,-0.0092114187407663
4.06,-0.181579017421901,-0.00923796911960577
4.061,-0.182476234730412,-0.00926577058460509
4.062,-0.183359068694779,-0.00929694402728316
4.063,-0.184239916298693,-0.00932842925087217
4.064,-0.185102736449763,-0.00936274407956434
4.065,-0.185965556600833,-0.0093970589082565
4.066,-0.186809932666273,-0.00943278761013654
4.067,-0.187652875166345,-0.00946862620521911
4.068,-0.18848118695238,-0.00950435863249687
4.069,-0.189304789744033,-0.00954005688894774
4.07,-0.190117596643014,-0.00957472384156694
4.071,-0.190922749417328,-0.00960865961536313
4.072,-0.191720737657337,-0.0096412464477097
4.073,-0.192508575330753,-0.00967192212722595
4.074,-0.193292523246296,-0.00970149245129924
4.075,-0.194064314383167,-0.00972760817436161
4.076,-0.194835061797675,-0.00975332599445886
4.077,-0.195592160047619,-0.00977384028222822
4.078,-0.196349258297565,-0.0097943545699976
4.079,-0.197094399335473,-0.0098091656870011
4.08,-0.197838206876177,-0.0098233407726071
4.081,-0.198573400062569,-0.00983260333183171
4.082,-0.199305379541261,-0.00984003320304626
4.083,-0.200031704366873,-0.00984367049987083
4.084,-0.200753530572845,-0.00984429057364118
4.085,-0.201472169525144,-0.00984238838288045
4.086,-0.202185729177964,-0.00983646663853661
4.087,-0.202897919731774,-0.00982926671850449
4.088,-0.203605087437919,-0.00981737752346568
4.089,-0.204312032383315,-0.00980524712313139
4.09,-0.205013998111138,-0.00978772522699015
4.091,-0.205715963838962,-0.00977020333084889
4.092,-0.206416322329207,-0.00975121086217683
4.093,-0.207113121730424,-0.00972896193744216
4.094,-0.207809921131643,-0.00970671301270748
4.095,-0.208502569576469,-0.00968286214378164
4.096,-0.209192204437395,-0.00965784826740204
4.097,-0.209881839298322,-0.00963283439102244
4.098,-0.210563328307868,-0.00960713717693222
4.099,-0.211243353262887,-0.00958131714649984
4.1,-0.211914800700166,-0.00955603868874062
4.101,-0.212582977843596,-0.00953096671283727
4.102,-0.213242273244716,-0.00950707186501305
4.103,-0.213895654837623,-0.00948396079467962
4.104,-0.214540750409121,-0.00946231208829816
4.105,-0.215176747094287,-0.00944226920487053
4.106,-0.21580583030342,-0.00942364713441825
4.107,-0.216422239011591,-0.0094076298456034
4.108,-0.217033132792009,-0.00939284926884871
4.109,-0.21762548701931,-0.00938222615162117
4.11,-0.218217841246611,-0.00937160303439362
4.111,-0.218792213175606,-0.0093651318637276
4.112,-0.219355991683646,-0.00936110661610002
4.113,-0.219918876360336,-0.00935728339027075
4.114,-0.220452152496643,-0.00936015222169551
4.115,-0.220985428632951,-0.00936302105312028
4.116,-0.221506408843409,-0.00936849716848237
4.117,-0.22201104460456,-0.00937743903507469
4.118,-0.222506403437515,-0.00938814140270195
4.119,-0.222984937188608,-0.00940203669943331
4.12,-0.223456072678698,-0.00941713914318246
4.121,-0.223908324824392,-0.00943532271273461
4.122,-0.224355158900128,-0.00945421208726375
4.123,-0.224781311019616,-0.00947579567352687
4.124,-0.22520404628685,-0.00949768945925939
4.125,-0.225604638044458,-0.00952159354699691
4.126,-0.226003753645789,-0.00954556277821933
4.127,-0.226379646831347,-0.00957055682579403
4.128,-0.226755540016905,-0.00959555087336874
4.129,-0.227105810370083,-0.00962010877750072
4.13,-0.227455713113444,-0.00964466042429903
4.131,-0.227793579568619,-0.009668146668531
4.132,-0.228116778721809,-0.00969033462371116
4.133,-0.228439977874999,-0.00971252257889135
4.134,-0.228740807447735,-0.00973069264191682
4.135,-0.229039575458205,-0.00974849241928265
4.136,-0.229329965832543,-0.00976391330737098
4.137,-0.229606716297461,-0.00977546104630821
4.138,-0.229883466762378,-0.00978700878524543
4.139,-0.230142183052208,-0.00979113930411278
4.14,-0.230397600864375,-0.00979391320230859
4.141,-0.230653018676542,-0.0097966871005044
4.142,-0.230892500052237,-0.0097908200073563
4.143,-0.231127573081328,-0.00978256263800616
4.144,-0.231362646110419,-0.00977430526865601
4.145,-0.23158503724812,-0.00975756404670918
4.146,-0.231802527242047,-0.00973754408817106
4.147,-0.232020017235973,-0.00971752412963292
4.148,-0.232227264010035,-0.00968994863493335
4.149,-0.232429215053886,-0.00965846693870331
4.15,-0.232631166097737,-0.00962698524247327
4.151,-0.232824498858528,-0.00958948444852856
4.152,-0.23301201719434,-0.00954792280025014
4.153,-0.233199535530151,-0.00950636115197173
4.154,-0.233380275050264,-0.00946099544540598
4.155,-0.233555124471588,-0.00941232440054739
4.156,-0.233727810780858,-0.009362892904019
4.157,-0.233891077070456,-0.00931014975765025
4.158,-0.234054343360054,-0.00925740661128151
4.159,-0.234207063675737,-0.00920306701377325
4.16,-0.234357751556643,-0.0091484197459785
4.161,-0.234501588566478,-0.0090939759517345
4.162,-0.234638297668157,-0.00903974385915105
4.163,-0.234772786122889,-0.00898589895200874
4.164,-0.234893830702623,-0.00893439807919354
4.165,-0.235014875282358,-0.0088828972063783
4.166,-0.23512203046116,-0.00883526951051611
4.167,-0.235225569632907,-0.00878865016881262
4.168,-0.235319150369823,-0.00874553739754925
4.169,-0.235400316410431,-0.00870679609708796
4.17,-0.235481482451039,-0.0086680547966267
4.171,-0.235550801795322,-0.0086338676778871
4.172,-0.235604272558893,-0.00860577317050701
4.173,-0.235657743322463,-0.00857767866312689
4.174,-0.235698814910937,-0.00855433992567482
4.175,-0.235722072973301,-0.00853783366144171
4.176,-0.235745331035666,-0.00852132739720858
4.177,-0.235757755214855,-0.00850870148251454
4.178,-0.235753449000637,-0.00850206785823919
4.179,-0.23574408583211,-0.00849701772184473
4.18,-0.235715743094453,-0.00849791067211198
4.181,-0.235686724356202,-0.00849898079660549
4.182,-0.235634005250298,-0.00850626259359493
4.183,-0.235581286144394,-0.00851354439058436
4.184,-0.235507927328287,-0.00852498000565175
4.185,-0.235430784765246,-0.00853717711379557
4.186,-0.235337634758768,-0.00855149004986006
4.187,-0.235236327203963,-0.00856688123234051
4.188,-0.235123696771216,-0.0085829066498706
4.189,-0.234998788500971,-0.00859961979316406
4.19,-0.234867122323726,-0.00861615438951362
4.191,-0.234719468885171,-0.00863226659522524
4.192,-0.234568735846421,-0.00864795321128979
4.193,-0.234394176819044,-0.00866034716160208
4.194,-0.234219617791667,-0.00867274111191436
4.195,-0.234045058764289,-0.00868513506222665
4.196,-0.233848086044038,-0.00869180053267176
4.197,-0.233643666845894,-0.00869656283620302
4.198,-0.233439247647749,-0.00870132513973428
4.199,-0.23322465647526,-0.0087019994266064
4.2,-0.232993938423906,-0.00869619247913479
