t,ref_x,ref_y,ref_z,ref_yaw,meas_x,meas_y,meas_z,roll,pitch,yaw,w1,w2,w3,w4
1.459,0,0,1,0,0.00341046487749842,-0.000808221286000231,1.00044863963364,-2.40076859138118e-05,-0.000168542509486735,0.000494356038060235,0,0,0,0
1.46,0,0,1,0,0.00341255887448384,-0.000808731529253652,1.0004511963382,-2.38589300183356e-05,-0.000170161221921137,0.00049431703758725,0,0,0,0
1.461,0,0,1,0,0.00341465287146926,-0.000809241772507074,1.00045375304275,-2.37101741228593e-05,-0.000171779934355539,0.000494278037114265,0,0,0,0
1.462,0,0,1,0,0.00341674686845467,-0.000809752015760495,1.0004563097473,-2.35614182273831e-05,-0.000173398646789941,0.00049423903664128,0,0,0,0
1.463,0,0,1,0,0.00341883628054115,-0.000810247287007602,1.00045883059925,-2.42121512564752e-05,-0.000174811321451658,0.000494200174048303,0,0,0,0
1.464,0,0,1,0,0.00342092388152179,-0.000810736644081206,1.00046133728887,-2.51786947464613e-05,-0.00017614260801411,0.000494161365920057,0,0,0,0
1.465,0,0,1,0,0.00342301148250243,-0.000811226001154809,1.00046384397848,-2.61452382364477e-05,-0.000177473894576563,0.000494122557791811,0,0,0,0
1.466,0,0,1,0,0.00342509908348308,-0.000811715358228413,1.0004663506681,-2.71117817264339e-05,-0.000178805181139015,0.000494083749663564,0,0,0,0
1.467,0,0,1,0,0.00342718668446372,-0.000812204715302016,1.00046885735772,-2.80783252164203e-05,-0.000180136467701467,0.000494044941535318,0,0,0,0
1.468,0,0,1,0,0.00342927428544436,-0.00081269407237562,1.00047136404733,-2.90448687064064e-05,-0.000181467754263919,0.000494006133407072,0,0,0,0
1.469,0,0,1,0,0.00343136199512613,-0.000813182831951383,1.00047386868684,-3.0041151909736e-05,-0.000182764128121414,0.000493967273518588,0,0,0,0
1.47,0,0,1,0,0.0034334522119449,-0.000813657810538022,1.00047632604163,-3.17233667405553e-05,-0.000183255257884738,0.000493927219806097,0,0,0,0
1.471,0,0,1,0,0.00343554242876368,-0.000814132789124661,1.00047878339641,-3.34055815713749e-05,-0.000183746387648062,0.000493887166093605,0,0,0,0
1.472,0,0,1,0,0.00343763264558245,-0.0008146077677113,1.00048124075119,-3.50877964021942e-05,-0.000184237517411386,0.000493847112381114,0,0,0,0
1.473,0,0,1,0,0.00343972286240123,-0.000815082746297939,1.00048369810598,-3.67700112330139e-05,-0.000184728647174709,0.000493807058668622,0,0,0,0
1.474,0,0,1,0,0.00344181307922,-0.000815557724884578,1.00048615546076,-3.84522260638332e-05,-0.000185219776938033,0.000493767004956131,0,0,0,0
1.475,0,0,1,0,0.00344390329603878,-0.000816032703471217,1.00048861281555,-4.01344408946528e-05,-0.000185710906701357,0.000493726951243639,0,0,0,0
1.476,0,0,1,0,0.0034459957262001,-0.000816506704672381,1.00049105237377,-4.18160626792019e-05,-0.000185817555383484,0.00049368539429214,0,0,0,0
1.477,0,0,1,0,0.00344809198591158,-0.00081697901479021,1.00049346114017,-4.3496658368427e-05,-0.000185258970576046,0.000493641236419608,0,0,0,0
1.478,0,0,1,0,0.00345018824562305,-0.000817451324908039,1.00049586990658,-4.51772540576516e-05,-0.000184700385768608,0.000493597078547076,0,0,0,0
1.479,0,0,1,0,0.00345228450533453,-0.000817923635025868,1.00049827867298,-4.68578497468766e-05,-0.00018414180096117,0.000493552920674544,0,0,0,0
1.48,0,0,1,0,0.003454380765046,-0.000818395945143697,1.00050068743939,-4.85384454361013e-05,-0.000183583216153731,0.000493508762802012,0,0,0,0
1.481,0,0,1,0,0.00345647702475748,-0.000818868255261526,1.00050309620579,-5.02190411253263e-05,-0.000183024631346293,0.000493464604929481,0,0,0,0
1.482,0,0,1,0,0.00345857328446895,-0.000819340565379355,1.0005055049722,-5.1899636814551e-05,-0.000182466046538855,0.000493420447056949,0,0,0,0
1.483,0,0,1,0,0.00346067155833412,-0.000819818956354716,1.00050788081855,-5.30932423896574e-05,-0.00018131662628071,0.000493371431357336,0,0,0,0
1.484,0,0,1,0,0.00346277073293067,-0.000820300066695101,1.00051024194302,-5.40690655424028e-05,-0.000179902983871149,0.000493320243233031,0,0,0,0
1.485,0,0,1,0,0.00346486990752721,-0.000820781177035486,1.00051260306749,-5.50448886951484e-05,-0.000178489341461587,0.000493269055108726,0,0,0,0
1.486,0,0,1,0,0.00346696908212375,-0.000821262287375872,1.00051496419196,-5.60207118478939e-05,-0.000177075699052026,0.000493217866984421,0,0,0,0
1.487,0,0,1,0,0.00346906825672029,-0.000821743397716257,1.00051732531644,-5.69965350006395e-05,-0.000175662056642464,0.000493166678860116,0,0,0,0
1.488,0,0,1,0,0.00347116743131683,-0.000822224508056642,1.00051968644091,-5.79723581533849e-05,-0.000174248414232903,0.000493115490735811,0,0,0,0
1.489,0,0,1,0,0.00347326651360483,-0.000822705852995198,1.00052204683599,-5.89311758093108e-05,-0.000172829862440372,0.00049306416579156,0,0,0,0
1.49,0,0,1,0,0.00347535981096026,-0.000823201900090866,1.00052436152077,-5.88242669707406e-05,-0.000171103641924185,0.000493004266405597,0,0,0,0
1.491,0,0,1,0,0.00347745310831569,-0.000823697947186533,1.00052667620555,-5.87173581321703e-05,-0.000169377421407996,0.000492944367019635,0,0,0,0
1.492,0,0,1,0,0.00347954640567112,-0.000824193994282201,1.00052899089032,-5.86104492936001e-05,-0.000167651200891808,0.000492884467633673,0,0,0,0
1.493,0,0,1,0,0.00348163970302655,-0.000824690041377869,1.0005313055751,-5.85035404550299e-05,-0.00016592498037562,0.00049282456824771,0,0,0,0
1.494,0,0,1,0,0.00348373300038198,-0.000825186088473536,1.00053362025988,-5.83966316164597e-05,-0.000164198759859432,0.000492764668861748,0,0,0,0
1.495,0,0,1,0,0.00348582629773741,-0.000825682135569204,1.00053593494466,-5.82897227778895e-05,-0.000162472539343244,0.000492704769475785,0,0,0,0
1.496,0,0,1,0,0.00348791528007001,-0.000826182388065312,1.00053823690616,-5.78777116233911e-05,-0.000160822414258748,0.000492642380259856,0,0,0,0
1.497,0,0,1,0,0.00348999590195672,-0.000826690788611662,1.00054051421607,-5.68745584279517e-05,-0.000159319725645389,0.000492575166946924,0,0,0,0
1.498,0,0,1,0,0.00349207652384343,-0.000827199189158013,1.00054279152597,-5.58714052325125e-05,-0.00015781703703203,0.000492507953633991,0,0,0,0
1.499,0,0,1,0,0.00349415714573015,-0.000827707589704363,1.00054506883587,-5.48682520370731e-05,-0.000156314348418671,0.000492440740321058,0,0,0,0
1.5,0,0,1,0,0.00349623776761686,-0.000828215990250713,1.00054734614578,-5.38650988416339e-05,-0.000154811659805313,0.000492373527008125,0,0,0,0
1.501,0,0,1,0,0.00349829653978071,-0.000828731204082793,1.00054958534867,-5.22987808779605e-05,-0.000154066872269824,0.000492300023472804,0,0,0,0
1.502,0,0,1,0,0.00350035531194455,-0.000829246417914872,1.00055182455156,-5.07324629142874e-05,-0.000153322084734336,0.000492226519937482,0,0,0,0
1.503,0,0,1,0,0.00350241408410839,-0.000829761631746951,1.00055406375445,-4.9166144950614e-05,-0.000152577297198848,0.000492153016402161,0,0,0,0
1.504,0,0,1,0,0.00350447285627223,-0.00083027684557903,1.00055630295734,-4.75998269869409e-05,-0.000151832509663359,0.00049207951286684,0,0,0,0
1.505,0,0,1,0,0.00350653162843607,-0.00083079205941111,1.00055854216024,-4.60335090232674e-05,-0.000151087722127871,0.000492006009331519,0,0,0,0
1.506,0,0,1,0,0.00350859040059992,-0.000831307273243189,1.00056078136313,-4.44671910595944e-05,-0.000150342934592383,0.000491932505796197,0,0,0,0
1.507,0,0,1,0,0.00351064917276376,-0.000831822487075268,1.00056302056602,-4.29008730959209e-05,-0.000149598147056894,0.000491859002260876,0,0,0,0
1.508,0,0,1,0,0.00351268636515634,-0.000832336399694287,1.00056522614745,-4.12841363870863e-05,-0.000149652277584477,0.000491781630417799,0,0,0,0
1.509,0,0,1,0,0.00351471528132398,-0.000832849813275024,1.00056741883445,-3.96480631954379e-05,-0.000150012807355959,0.000491702775010104,0,0,0,0
1.51,0,0,1,0,0.00351674419749162,-0.000833363226855761,1.00056961152145,-3.80119900037898e-05,-0.000150373337127441,0.000491623919602409,0,0,0,0
1.511,0,0,1,0,0.00351877311365927,-0.000833876640436498,1.00057180420846,-3.63759168121414e-05,-0.000150733866898924,0.000491545064194714,0,0,0,0
1.512,0,0,1,0,0.00352080202982691,-0.000834390054017235,1.00057399689546,-3.47398436204933e-05,-0.000151094396670406,0.000491466208787018,0,0,0,0
1.513,0,0,1,0,0.00352283094599455,-0.000834903467597972,1.00057618958246,-3.31037704288449e-05,-0.000151454926441888,0.000491387353379323,0,0,0,0
1.514,0,0,1,0,0.00352485986216219,-0.000835416881178709,1.00057838226946,-3.14676972371969e-05,-0.00015181545621337,0.000491308497971628,0,0,0,0
1.515,0,0,1,0,0.00352687727674851,-0.000835923869986163,1.0005805547916,-3.01459182377565e-05,-0.000152559807698617,0.00049122868867448,0,0,0,0
1.516,0,0,1,0,0.00352888038091384,-0.000836422865004958,1.00058270222433,-2.92151882667255e-05,-0.000153781715282483,0.000491147692535343,0,0,0,0
1.517,0,0,1,0,0.00353088348507917,-0.000836921860023752,1.00058484965707,-2.82844582956943e-05,-0.00015500362286635,0.000491066696396207,0,0,0,0
1.518,0,0,1,0,0.00353288658924451,-0.000837420855042546,1.00058699708981,-2.73537283246633e-05,-0.000156225530450216,0.000490985700257071,0,0,0,0
1.519,0,0,1,0,0.00353488969340984,-0.000837919850061341,1.00058914452255,-2.6422998353632e-05,-0.000157447438034082,0.000490904704117935,0,0,0,0
1.52,0,0,1,0,0.00353689279757517,-0.000838418845080135,1.00059129195528,-2.5492268382601e-05,-0.000158669345617949,0.000490823707978799,0,0,0,0
1.521,0,0,1,0,0.0035388959017405,-0.00083891784009893,1.00059343938802,-2.45615384115698e-05,-0.000159891253201815,0.000490742711839663,0,0,0,0
1.522,0,0,1,0,0.00354089637682107,-0.000839413233401594,1.00059557935381,-2.38217793385269e-05,-0.00016115316307265,0.000490661686550583,0,0,0,0
1.523,0,0,1,0,0.00354288386751382,-0.000839890838734929,1.0005976824422,-2.40251774589024e-05,-0.000162612634169332,0.000490580517297271,0,0,0,0
1.524,0,0,1,0,0.00354487135820657,-0.000840368444068263,1.0005997855306,-2.42285755792778e-05,-0.000164072105266014,0.000490499348043958,0,0,0,0
1.525,0,0,1,0,0.00354685884889932,-0.000840846049401598,1.000601888619,-2.44319736996533e-05,-0.000165531576362696,0.000490418178790646,0,0,0,0
1.526,0,0,1,0,0.00354884633959207,-0.000841323654734932,1.0006039917074,-2.46353718200287e-05,-0.000166991047459377,0.000490337009537334,0,0,0,0
1.527,0,0,1,0,0.00355083383028482,-0.000841801260068266,1.0006060947958,-2.48387699404042e-05,-0.000168450518556059,0.000490255840284021,0,0,0,0
1.528,0,0,1,0,0.00355282132097757,-0.000842278865401601,1.00060819788419,-2.50421680607796e-05,-0.000169909989652741,0.000490174671030709,0,0,0,0
1.529,0,0,1,0,0.00355480881167032,-0.000842756470734935,1.00061030097259,-2.52455661811551e-05,-0.000171369460749423,0.000490093501777396,0,0,0,0
1.53,0,0,1,0,0.00355679285477563,-0.000843217247231323,1.00061236512074,-2.63254087483864e-05,-0.000172399291413546,0.000490011881654153,0,0,0,0
1.531,0,0,1,0,0.00355877647690751,-0.000843675968814424,1.00061442451403,-2.75122710309443e-05,-0.000173376660113935,0.000489930206476682,0,0,0,0
1.532,0,0,1,0,0.00356076009903938,-0.000844134690397524,1.00061648390731,-2.86991333135019e-05,-0.000174354028814324,0.000489848531299211,0,0,0,0
1.533,0,0,1,0,0.00356274372117126,-0.000844593411980625,1.0006185433006,-2.98859955960598e-05,-0.000175331397514714,0.000489766856121741,0,0,0,0
1.534,0,0,1,0,0.00356472734330314,-0.000845052133563726,1.00062060269388,-3.10728578786175e-05,-0.000176308766215103,0.00048968518094427,0,0,0,0
1.535,0,0,1,0,0.00356671096543502,-0.000845510855146827,1.00062266208716,-3.22597201611754e-05,-0.000177286134915493,0.000489603505766799,0,0,0,0
1.536,0,0,1,0,0.0035686945875669,-0.000845969576729927,1.00062472148045,-3.34465824437331e-05,-0.000178263503615882,0.000489521830589328,0,0,0,0
1.537,0,0,1,0,0.00357068087371495,-0.000846422951657221,1.00062675440697,-3.48557300087001e-05,-0.000178637020025815,0.000489438393139441,0,0,0,0
1.538,0,0,1,0,0.00357266883480439,-0.00084687296499268,1.0006287706931,-3.64046345390074e-05,-0.00017863087763552,0.000489353847699665,0,0,0,0
1.539,0,0,1,0,0.00357465679589382,-0.00084732297832814,1.00063078697922,-3.79535390693144e-05,-0.000178624735245225,0.000489269302259889,0,0,0,0
1.54,0,0,1,0,0.00357664475698325,-0.000847772991663599,1.00063280326535,-3.95024435996217e-05,-0.00017861859285493,0.000489184756820114,0,0,0,0
1.541,0,0,1,0,0.00357863271807268,-0.000848223004999058,1.00063481955147,-4.10513481299287e-05,-0.000178612450464635,0.000489100211380338,0,0,0,0
1.542,0,0,1,0,0.00358062067916212,-0.000848673018334517,1.0006368358376,-4.2600252660236e-05,-0.00017860630807434,0.000489015665940563,0,0,0,0
1.543,0,0,1,0,0.00358260864025155,-0.000849123031669977,1.00063885212373,-4.4149157190543e-05,-0.000178600165684045,0.000488931120500787,0,0,0,0
1.544,0,0,1,0,0.00358459819501018,-0.000849574268374504,1.00064085414861,-4.55651661228069e-05,-0.000178255356557015,0.000488844563037455,0,0,0,0
1.545,0,0,1,0,0.00358659088829972,-0.000850027914350436,1.00064282808779,-4.67194539011555e-05,-0.000177243585917068,0.000488754043146965,0,0,0,0
1.546,0,0,1,0,0.00358858358158926,-0.000850481560326368,1.00064480202697,-4.78737416795044e-05,-0.00017623181527712,0.000488663523256474,0,0,0,0
1.547,0,0,1,0,0.0035905762748788,-0.000850935206302299,1.00064677596614,-4.9028029457853e-05,-0.000175220044637173,0.000488573003365984,0,0,0,0
1.548,0,0,1,0,0.00359256896816834,-0.000851388852278231,1.00064874990532,-5.01823172362019e-05,-0.000174208273997225,0.000488482483475494,0,0,0,0
1.549,0,0,1,0,0.00359456166145788,-0.000851842498254163,1.0006507238445,-5.13366050145505e-05,-0.000173196503357278,0.000488391963585003,0,0,0,0
1.55,0,0,1,0,0.00359655435474742,-0.000852296144230095,1.00065269778367,-5.24908927928994e-05,-0.00017218473271733,0.000488301443694513,0,0,0,0
1.551,0,0,1,0,0.00359854685930359,-0.000852750547504359,1.00065466926384,-5.35884973468369e-05,-0.000171141967539396,0.000488210424475438,0,0,0,0
1.552,0,0,1,0,0.00360053638414616,-0.000853216906969657,1.00065660192131,-5.37911897758758e-05,-0.000169609862029501,0.000488111521879766,0,0,0,0
1.553,0,0,1,0,0.00360252590898872,-0.000853683266434956,1.00065853457877,-5.39938822049146e-05,-0.000168077756519607,0.000488012619284095,0,0,0,0
1.554,0,0,1,0,0.00360451543383128,-0.000854149625900254,1.00066046723623,-5.41965746339535e-05,-0.000166545651009712,0.000487913716688424,0,0,0,0
1.555,0,0,1,0,0.00360650495867384,-0.000854615985365553,1.00066239989369,-5.43992670629924e-05,-0.000165013545499818,0.000487814814092752,0,0,0,0
1.556,0,0,1,0,0.0036084944835164,-0.000855082344830851,1.00066433255115,-5.46019594920313e-05,-0.000163481439989923,0.000487715911497081,0,0,0,0
1.557,0,0,1,0,0.00361048400835897,-0.00085554870429615,1.00066626520862,-5.48046519210702e-05,-0.000161949334480029,0.00048761700890141,0,0,0,0
1.558,0,0,1,0,0.00361247353320153,-0.000856015063761448,1.00066819786608,-5.50073443501091e-05,-0.000160417228970134,0.000487518106305738,0,0,0,0
1.559,0,0,1,0,0.00361445137773406,-0.000856492859804735,1.00067009926131,-5.43752962241221e-05,-0.000159043583222987,0.00048741214684409,0,0,0,0
1.56,0,0,1,0,0.00361642597302491,-0.000856973837288053,1.00067199195998,-5.35110390387957e-05,-0.000157714017989515,0.000487304224295588,0,0,0,0
1.561,0,0,1,0,0.00361840056831577,-0.00085745481477137,1.00067388465865,-5.26467818534695e-05,-0.000156384452756043,0.000487196301747085,0,0,0,0
1.562,0,0,1,0,0.00362037516360662,-0.000857935792254688,1.00067577735732,-5.17825246681431e-05,-0.000155054887522571,0.000487088379198582,0,0,0,0
1.563,0,0,1,0,0.00362234975889747,-0.000858416769738006,1.00067767005599,-5.09182674828169e-05,-0.000153725322289099,0.00048698045665008,0,0,0,0
1.564,0,0,1,0,0.00362432435418833,-0.000858897747221323,1.00067956275466,-5.00540102974905e-05,-0.000152395757055627,0.000486872534101577,0,0,0,0
1.565,0,0,1,0,0.00362629894947918,-0.000859378724704641,1.00068145545333,-4.91897531121644e-05,-0.000151066191822155,0.000486764611553075,0,0,0,0
1.566,0,0,1,0,0.0036282611400794,-0.000859863730333514,1.00068332867692,-4.79928927258661e-05,-0.000150138855739383,0.000486652893745211,0,0,0,0
1.567,0,0,1,0,0.00363021117925854,-0.000860352681864325,1.00068518282307,-4.64702199782946e-05,-0.00014960553639782,0.000486537458166712,0,0,0,0
1.568,0,0,1,0,0.00363216121843768,-0.000860841633395135,1.00068703696923,-4.49475472307228e-05,-0.000149072217056256,0.000486422022588213,0,0,0,0
1.569,0,0,1,0,0.00363411125761681,-0.000861330584925946,1.00068889111538,-4.34248744831514e-05,-0.000148538897714693,0.000486306587009713,0,0,0,0
1.57,0,0,1,0,0.00363606129679595,-0.000861819536456756,1.00069074526153,-4.19022017355796e-05,-0.00014800557837313,0.000486191151431214,0,0,0,0
1.571,0,0,1,0,0.00363801133597509,-0.000862308487987567,1.00069259940768,-4.03795289880081e-05,-0.000147472259031567,0.000486075715852715,0,0,0,0
1.572,0,0,1,0,0.00363996137515423,-0.000862797439518378,1.00069445355383,-3.88568562404363e-05,-0.000146938939690004,0.000485960280274215,0,0,0,0
1.573,0,0,1,0,0.00364190502119853,-0.00086328545076029,1.00069629920508,-3.73532449640209e-05,-0.000146636475584259,0.000485843802067892,0,0,0,0
1.574,0,0,1,0,0.00364382701442943,-0.000863770277351708,1.00069811608506,-3.59141927010026e-05,-0.000147115891646112,0.000485723792600887,0,0,0,0
1.575,0,0,1,0,0.00364574900766033,-0.000864255103943126,1.00069993296504,-3.44751404379846e-05,-0.000147595307707965,0.000485603783133881,0,0,0,0
1.576,0,0,1,0,0.00364767100089123,-0.000864739930534544,1.00070174984502,-3.30360881749664e-05,-0.000148074723769818,0.000485483773666876,0,0,0,0
1.577,0,0,1,0,0.00364959299412213,-0.000865224757125962,1.00070356672501,-3.15970359119484e-05,-0.000148554139831671,0.00048536376419987,0,0,0,0
1.578,0,0,1,0,0.00365151498735304,-0.00086570958371738,1.00070538360499,-3.01579836489301e-05,-0.000149033555893524,0.000485243754732865,0,0,0,0
1.579,0,0,1,0,0.00365343698058394,-0.000866194410308798,1.00070720048497,-2.87189313859122e-05,-0.000149512971955376,0.000485123745265859,0,0,0,0
1.58,0,0,1,0,0.00365535897381484,-0.000866679236900216,1.00070901736495,-2.72798791228939e-05,-0.000149992388017229,0.000485003735798854,0,0,0,0
1.581,0,0,1,0,0.00365725815326858,-0.000867149662326884,1.00071079976678,-2.65643130593345e-05,-0.000151199059280892,0.000484882083584951,0,0,0,0
1.582,0,0,1,0,0.0036591561508752,-0.00086761934171422,1.0007125803825,-2.58862265448347e-05,-0.000152443405343377,0.000484760346270029,0,0,0,0
1.583,0,0,1,0,0.00366105414848183,-0.000868089021101556,1.00071436099822,-2.5208140030335e-05,-0.000153687751405861,0.000484638608955107,0,0,0,0
1.584,0,0,1,0,0.00366295214608845,-0.000868558700488892,1.00071614161394,-2.45300535158351e-05,-0.000154932097468346,0.000484516871640185,0,0,0,0
1.585,0,0,1,0,0.00366485014369507,-0.000869028379876228,1.00071792222966,-2.38519670013354e-05,-0.000156176443530831,0.000484395134325263,0,0,0,0
1.586,0,0,1,0,0.00366674814130169,-0.000869498059263564,1.00071970284538,-2.31738804868356e-05,-0.000157420789593316,0.000484273397010341,0,0,0,0
1.587,0,0,1,0,0.00366864613890831,-0.0008699677386509,1.0007214834611,-2.24957939723359e-05,-0.0001586651356558,0.000484151659695419,0,0,0,0
1.588,0,0,1,0,0.00367053482837749,-0.000870424125543155,1.00072324009743,-2.2521579492226e-05,-0.000160004998614898,0.000484029706018189,0,0,0,0
1.589,0,0,1,0,0.00367241900631282,-0.000870874069734926,1.00072498511126,-2.28885226856124e-05,-0.000161391157378681,0.000483907647472945,0,0,0,0
1.59,0,0,1,0,0.00367430318424814,-0.000871324013926696,1.00072673012509,-2.32554658789989e-05,-0.000162777316142465,0.000483785588927701,0,0,0,0
